%frequency	 %AdV2017-WB	 %AdV2019-WB
   3.0962091e+03   2.0934435e-23   1.3255341e-23
   3.1033489e+03   2.0978784e-23   1.3283163e-23
   3.1105053e+03   2.1023399e-23   1.3311300e-23
   3.1176781e+03   2.1068127e-23   1.3339511e-23
   3.1248675e+03   2.1112967e-23   1.3367794e-23
   3.1320735e+03   2.1157919e-23   1.3396147e-23
   3.1392961e+03   2.1202982e-23   1.3424571e-23
   3.1465353e+03   2.1248158e-23   1.3453067e-23
   3.1537913e+03   2.1293445e-23   1.3481633e-23
   3.1610639e+03   2.1338846e-23   1.3510271e-23
   3.1683534e+03   2.1384359e-23   1.3538981e-23
   3.1756596e+03   2.1429985e-23   1.3567762e-23
   3.1829827e+03   2.1475724e-23   1.3596615e-23
   3.1903227e+03   2.1521577e-23   1.3625541e-23
   3.1976796e+03   2.1567543e-23   1.3654538e-23
   3.2050535e+03   2.1613624e-23   1.3683608e-23
   3.2124443e+03   2.1659819e-23   1.3712750e-23
   3.2198523e+03   2.1706128e-23   1.3741965e-23
   3.2272773e+03   2.1752552e-23   1.3771253e-23
   3.2347194e+03   2.1799091e-23   1.3800614e-23
   3.2421787e+03   2.1845745e-23   1.3830048e-23
   3.2496552e+03   2.1892515e-23   1.3859555e-23
   3.2571489e+03   2.1939400e-23   1.3889135e-23
   3.2646599e+03   2.1986402e-23   1.3918789e-23
   3.2721882e+03   2.2033520e-23   1.3948517e-23
   3.2797339e+03   2.2080754e-23   1.3978319e-23
   3.2872970e+03   2.2128105e-23   1.4008195e-23
   3.2948776e+03   2.2175573e-23   1.4038145e-23
   3.3024756e+03   2.2223159e-23   1.4068170e-23
   3.3100911e+03   2.2270861e-23   1.4098269e-23
   3.3177242e+03   2.2318682e-23   1.4128443e-23
   3.3253749e+03   2.2366621e-23   1.4158692e-23
   3.3330432e+03   2.2414678e-23   1.4189016e-23
   3.3407293e+03   2.2462853e-23   1.4219415e-23
   3.3484330e+03   2.2511148e-23   1.4249889e-23
   3.3561545e+03   2.2559561e-23   1.4280439e-23
   3.3638938e+03   2.2608094e-23   1.4311065e-23
   3.3716510e+03   2.2656746e-23   1.4341766e-23
   3.3794261e+03   2.2705518e-23   1.4372544e-23
   3.3872190e+03   2.2754411e-23   1.4403397e-23
   3.3950300e+03   2.2803423e-23   1.4434328e-23
   3.4028590e+03   2.2852557e-23   1.4465334e-23
   3.4107060e+03   2.2901811e-23   1.4496417e-23
   3.4185711e+03   2.2951186e-23   1.4527578e-23
   3.4264543e+03   2.3000683e-23   1.4558815e-23
   3.4343558e+03   2.3050302e-23   1.4590129e-23
   3.4422754e+03   2.3100042e-23   1.4621521e-23
   3.4502133e+03   2.3149905e-23   1.4652990e-23
   3.4581695e+03   2.3199890e-23   1.4684537e-23
   3.4661441e+03   2.3249998e-23   1.4716162e-23
   3.4741371e+03   2.3300229e-23   1.4747865e-23
   3.4821485e+03   2.3350584e-23   1.4779646e-23
   3.4901783e+03   2.3401062e-23   1.4811505e-23
   3.4982267e+03   2.3451664e-23   1.4843443e-23
   3.5062936e+03   2.3502389e-23   1.4875460e-23
   3.5143792e+03   2.3553240e-23   1.4907556e-23
   3.5224834e+03   2.3604215e-23   1.4939730e-23
   3.5306062e+03   2.3655315e-23   1.4971985e-23
   3.5387478e+03   2.3706561e-23   1.5004352e-23
   3.5469082e+03   2.3757892e-23   1.5036733e-23
   3.5550874e+03   2.3809367e-23   1.5069223e-23
   3.5632855e+03   2.3860969e-23   1.5101795e-23
   3.5715024e+03   2.3912698e-23   1.5134448e-23
   3.5797383e+03   2.3964553e-23   1.5167180e-23
   3.5879932e+03   2.4016535e-23   1.5199994e-23
   3.5962672e+03   2.4068644e-23   1.5232887e-23
   3.6045602e+03   2.4120881e-23   1.5265862e-23
   3.6128724e+03   2.4173245e-23   1.5298918e-23
   3.6212037e+03   2.4225737e-23   1.5332055e-23
   3.6295542e+03   2.4278358e-23   1.5365273e-23
   3.6379240e+03   2.4331114e-23   1.5398583e-23
   3.6463130e+03   2.4384014e-23   1.5431999e-23
   3.6547215e+03   2.4437043e-23   1.5465496e-23
   3.6631493e+03   2.4490201e-23   1.5499076e-23
   3.6715965e+03   2.4543489e-23   1.5532738e-23
   3.6800633e+03   2.4596907e-23   1.5566482e-23
   3.6885495e+03   2.4650455e-23   1.5600309e-23
   3.6970553e+03   2.4704133e-23   1.5634218e-23
   3.7055808e+03   2.4757943e-23   1.5668211e-23
   3.7141259e+03   2.4811883e-23   1.5702286e-23
   3.7226907e+03   2.4865955e-23   1.5736444e-23
   3.7312752e+03   2.4920158e-23   1.5770686e-23
   3.7398796e+03   2.4974494e-23   1.5805012e-23
   3.7485038e+03   2.5028961e-23   1.5839421e-23
   3.7571479e+03   2.5083561e-23   1.5873915e-23
   3.7658119e+03   2.5138294e-23   1.5908492e-23
   3.7744959e+03   2.5193160e-23   1.5943154e-23
   3.7831999e+03   2.5248159e-23   1.5977900e-23
   3.7919240e+03   2.5303292e-23   1.6012731e-23
   3.8006682e+03   2.5358559e-23   1.6047647e-23
   3.8094325e+03   2.5413961e-23   1.6082648e-23
   3.8182171e+03   2.5469497e-23   1.6117734e-23
   3.8270220e+03   2.5525167e-23   1.6152906e-23
   3.8358471e+03   2.5580973e-23   1.6188163e-23
   3.8446926e+03   2.5636915e-23   1.6223506e-23
   3.8535585e+03   2.5692992e-23   1.6258935e-23
   3.8624448e+03   2.5749205e-23   1.6294451e-23
   3.8713516e+03   2.5805554e-23   1.6330052e-23
   3.8802790e+03   2.5862040e-23   1.6365741e-23
   3.8892270e+03   2.5918664e-23   1.6401516e-23
   3.8981955e+03   2.5975424e-23   1.6437378e-23
   3.9071848e+03   2.6032322e-23   1.6473327e-23
   3.9161948e+03   2.6089358e-23   1.6509363e-23
   3.9252256e+03   2.6146532e-23   1.6545487e-23
   3.9342772e+03   2.6203844e-23   1.6581699e-23
   3.9433497e+03   2.6261296e-23   1.6617999e-23
   3.9524431e+03   2.6318886e-23   1.6654386e-23
   3.9615574e+03   2.6376616e-23   1.6690863e-23
   3.9706928e+03   2.6434486e-23   1.6727428e-23
   3.9798493e+03   2.6492992e-23   1.6764866e-23
   3.9890268e+03   2.6550645e-23   1.6800823e-23
   3.9982255e+03   2.6608935e-23   1.6837654e-23
   4.0074455e+03   2.6667366e-23   1.6874574e-23
   4.0166867e+03   2.6725939e-23   1.6911584e-23
   4.0259492e+03   2.6784653e-23   1.6948684e-23
   4.0352331e+03   2.6843509e-23   1.6985873e-23
   4.0445383e+03   2.6902508e-23   1.7023153e-23
   4.0538651e+03   2.6961649e-23   1.7060523e-23
   4.0632133e+03   2.7020932e-23   1.7097983e-23
   4.0725831e+03   2.7080359e-23   1.7135534e-23
   4.0819745e+03   2.7139929e-23   1.7173176e-23
   4.0913876e+03   2.7199643e-23   1.7210909e-23
   4.1008224e+03   2.7259501e-23   1.7248733e-23
   4.1102789e+03   2.7319504e-23   1.7286649e-23
   4.1197572e+03   2.7379651e-23   1.7324656e-23
   4.1292574e+03   2.7439944e-23   1.7362755e-23
   4.1387795e+03   2.7500381e-23   1.7400947e-23
   4.1483236e+03   2.7560965e-23   1.7439230e-23
   4.1578896e+03   2.7621694e-23   1.7477606e-23
   4.1674778e+03   2.7682570e-23   1.7516075e-23
   4.1770880e+03   2.7743593e-23   1.7554637e-23
   4.1867204e+03   2.7804762e-23   1.7593292e-23
   4.1963750e+03   2.7866079e-23   1.7632040e-23
   4.2060519e+03   2.7927543e-23   1.7670881e-23
   4.2157511e+03   2.7989156e-23   1.7709816e-23
   4.2254726e+03   2.8050917e-23   1.7748846e-23
   4.2352166e+03   2.8112826e-23   1.7787969e-23
   4.2449830e+03   2.8174884e-23   1.7827187e-23
   4.2547720e+03   2.8237092e-23   1.7866499e-23
   4.2645835e+03   2.8299449e-23   1.7905906e-23
   4.2744177e+03   2.8361956e-23   1.7945408e-23
   4.2842745e+03   2.8424614e-23   1.7985005e-23
   4.2941541e+03   2.8487422e-23   1.8024698e-23
   4.3040565e+03   2.8550381e-23   1.8064486e-23
   4.3139816e+03   2.8613492e-23   1.8104370e-23
   4.3239297e+03   2.8676754e-23   1.8144350e-23
   4.3339007e+03   2.8740168e-23   1.8184426e-23
   4.3438947e+03   2.8803734e-23   1.8224598e-23
   4.3539118e+03   2.8867453e-23   1.8264868e-23
   4.3639519e+03   2.8931325e-23   1.8305234e-23
   4.3740153e+03   2.8995350e-23   1.8345697e-23
   4.3841018e+03   2.9059530e-23   1.8386258e-23
   4.3942115e+03   2.9123866e-23   1.8426922e-23
   4.4043446e+03   2.9188352e-23   1.8467676e-23
   4.4145011e+03   2.9252992e-23   1.8508526e-23
   4.4246810e+03   2.9317789e-23   1.8549477e-23
   4.4348843e+03   2.9382741e-23   1.8590528e-23
   4.4451112e+03   2.9447849e-23   1.8631677e-23
   4.4553616e+03   2.9513113e-23   1.8672924e-23
   4.4656357e+03   2.9578534e-23   1.8714271e-23
   4.4759335e+03   2.9644112e-23   1.8755717e-23
   4.4862551e+03   2.9709846e-23   1.8797263e-23
   4.4966004e+03   2.9775738e-23   1.8838908e-23
   4.5069696e+03   2.9841788e-23   1.8880653e-23
   4.5173627e+03   2.9907996e-23   1.8922499e-23
   4.5277798e+03   2.9974363e-23   1.8964444e-23
   4.5382209e+03   3.0040888e-23   1.9006491e-23
   4.5486860e+03   3.0107573e-23   1.9048638e-23
   4.5591753e+03   3.0174417e-23   1.9090886e-23
   4.5696888e+03   3.0241421e-23   1.9133236e-23
   4.5802266e+03   3.0308586e-23   1.9175687e-23
   4.5907886e+03   3.0375911e-23   1.9218239e-23
   4.6013750e+03   3.0443397e-23   1.9260894e-23
   4.6119858e+03   3.0511045e-23   1.9303651e-23
   4.6226211e+03   3.0578854e-23   1.9346510e-23
   4.6332809e+03   3.0646826e-23   1.9389472e-23
   4.6439653e+03   3.0714959e-23   1.9432537e-23
   4.6546743e+03   3.0783256e-23   1.9475704e-23
   4.6654080e+03   3.0851716e-23   1.9518975e-23
   4.6761665e+03   3.0920339e-23   1.9562350e-23
   4.6869497e+03   3.0989127e-23   1.9605828e-23
   4.6977579e+03   3.1058078e-23   1.9649411e-23
   4.7085910e+03   3.1127195e-23   1.9693098e-23
   4.7194490e+03   3.1196476e-23   1.9736889e-23
   4.7303321e+03   3.1265923e-23   1.9780785e-23
   4.7412403e+03   3.1335535e-23   1.9824785e-23
   4.7521736e+03   3.1405314e-23   1.9868891e-23
   4.7631321e+03   3.1475259e-23   1.9913103e-23
   4.7741160e+03   3.1545372e-23   1.9957422e-23
   4.7851251e+03   3.1615685e-23   2.0001898e-23
   4.7961597e+03   3.1686097e-23   2.0046372e-23
   4.8072196e+03   3.1756712e-23   2.0091007e-23
   4.8183051e+03   3.1827495e-23   2.0135749e-23
   4.8294162e+03   3.1898446e-23   2.0180597e-23
   4.8405528e+03   3.1969567e-23   2.0225553e-23
   4.8517152e+03   3.2040858e-23   2.0270616e-23
   4.8629033e+03   3.2112318e-23   2.0315787e-23
   4.8741172e+03   3.2183949e-23   2.0361065e-23
   4.8853569e+03   3.2255750e-23   2.0406451e-23
   4.8966226e+03   3.2327722e-23   2.0451946e-23
   4.9079142e+03   3.2399866e-23   2.0497549e-23
   4.9192319e+03   3.2472181e-23   2.0543261e-23
   4.9305757e+03   3.2544669e-23   2.0589082e-23
   4.9419457e+03   3.2617329e-23   2.0635012e-23
   4.9533418e+03   3.2690162e-23   2.0681052e-23
   4.9647643e+03   3.2763169e-23   2.0727201e-23
   4.9762131e+03   3.2836349e-23   2.0773460e-23
   4.9876882e+03   3.2909703e-23   2.0819830e-23
   4.9991899e+03   3.2983232e-23   2.0866310e-23
   5.0107181e+03   3.3056936e-23   2.0912901e-23
   5.0222728e+03   3.3130815e-23   2.0959602e-23
   5.0338542e+03   3.3204869e-23   2.1006415e-23
   5.0454623e+03   3.3279100e-23   2.1053339e-23
   5.0570972e+03   3.3353507e-23   2.1100375e-23
   5.0687589e+03   3.3428091e-23   2.1147523e-23
   5.0804475e+03   3.3502853e-23   2.1194783e-23
   5.0921630e+03   3.3577792e-23   2.1242156e-23
   5.1039056e+03   3.3652909e-23   2.1289641e-23
   5.1156753e+03   3.3728204e-23   2.1337240e-23
   5.1274720e+03   3.3803686e-23   2.1384964e-23
   5.1392960e+03   3.3879334e-23   2.1432779e-23
   5.1511473e+03   3.3955165e-23   2.1480715e-23
   5.1630259e+03   3.4031178e-23   2.1528767e-23
   5.1749319e+03   3.4107372e-23   2.1576933e-23
   5.1868653e+03   3.4183746e-23   2.1625214e-23
   5.1988262e+03   3.4260302e-23   2.1673610e-23
   5.2108148e+03   3.4337039e-23   2.1722121e-23
   5.2228309e+03   3.4413959e-23   2.1770748e-23
   5.2348748e+03   3.4491061e-23   2.1819489e-23
   5.2469465e+03   3.4568346e-23   2.1868347e-23
   5.2590460e+03   3.4645814e-23   2.1917320e-23
   5.2711734e+03   3.4723466e-23   2.1966410e-23
   5.2833288e+03   3.4801303e-23   2.2015616e-23
   5.2955122e+03   3.4879323e-23   2.2064940e-23
   5.3077236e+03   3.4957529e-23   2.2114380e-23
   5.3199633e+03   3.5035920e-23   2.2163937e-23
   5.3322312e+03   3.5114497e-23   2.2213612e-23
   5.3445273e+03   3.5193260e-23   2.2263405e-23
   5.3568519e+03   3.5272210e-23   2.2313317e-23
   5.3692048e+03   3.5351346e-23   2.2363346e-23
   5.3815862e+03   3.5430671e-23   2.2413494e-23
   5.3939962e+03   3.5510183e-23   2.2463761e-23
   5.4064348e+03   3.5589883e-23   2.2514148e-23
   5.4189021e+03   3.5669772e-23   2.2564653e-23
   5.4313981e+03   3.5749851e-23   2.2615279e-23
   5.4439230e+03   3.5830119e-23   2.2666024e-23
   5.4564767e+03   3.5910577e-23   2.2716890e-23
   5.4690594e+03   3.5991228e-23   2.2767880e-23
   5.4816711e+03   3.6072067e-23   2.2818987e-23
   5.4943118e+03   3.6153095e-23   2.2870212e-23
   5.5069818e+03   3.6234317e-23   2.2921561e-23
   5.5196809e+03   3.6315732e-23   2.2973032e-23
   5.5324093e+03   3.6397339e-23   2.3024625e-23
   5.5451671e+03   3.6479139e-23   2.3076340e-23
   5.5579543e+03   3.6561133e-23   2.3128177e-23
   5.5707710e+03   3.6643320e-23   2.3180137e-23
   5.5836172e+03   3.6725702e-23   2.3232221e-23
   5.5964931e+03   3.6808279e-23   2.3284427e-23
   5.6093986e+03   3.6891051e-23   2.3336757e-23
   5.6223340e+03   3.6974018e-23   2.3389211e-23
   5.6352991e+03   3.7057182e-23   2.3441789e-23
   5.6482942e+03   3.7140542e-23   2.3494492e-23
   5.6613192e+03   3.7224099e-23   2.3547319e-23
   5.6743742e+03   3.7307854e-23   2.3600271e-23
   5.6874594e+03   3.7391806e-23   2.3653348e-23
   5.7005747e+03   3.7475957e-23   2.3706550e-23
   5.7137202e+03   3.7560306e-23   2.3759879e-23
   5.7268961e+03   3.7644855e-23   2.3813333e-23
   5.7401024e+03   3.7729603e-23   2.3866914e-23
   5.7533391e+03   3.7814552e-23   2.3920622e-23
   5.7666064e+03   3.7899701e-23   2.3974456e-23
   5.7799042e+03   3.7985051e-23   2.4028418e-23
   5.7932327e+03   3.8070602e-23   2.4082507e-23
   5.8065919e+03   3.8156356e-23   2.4136724e-23
   5.8199820e+03   3.8242312e-23   2.4191069e-23
   5.8334029e+03   3.8328471e-23   2.4245543e-23
   5.8468548e+03   3.8414836e-23   2.4300150e-23
   5.8603377e+03   3.8501399e-23   2.4354876e-23
   5.8738517e+03   3.8588168e-23   2.4409736e-23
   5.8873968e+03   3.8675143e-23   2.4464725e-23
   5.9009732e+03   3.8762322e-23   2.4519845e-23
   5.9145809e+03   3.8849708e-23   2.4575094e-23
   5.9282199e+03   3.8937299e-23   2.4630474e-23
   5.9418905e+03   3.9025097e-23   2.4685985e-23
   5.9555925e+03   3.9113102e-23   2.4741626e-23
   5.9693262e+03   3.9201314e-23   2.4797399e-23
   5.9830915e+03   3.9289735e-23   2.4853304e-23
   5.9968885e+03   3.9378363e-23   2.4909340e-23
   6.0107174e+03   3.9467201e-23   2.4965509e-23
   6.0245781e+03   3.9556248e-23   2.5021810e-23
   6.0384709e+03   3.9645504e-23   2.5078243e-23
   6.0523956e+03   3.9734971e-23   2.5134810e-23
   6.0663525e+03   3.9824649e-23   2.5191511e-23
   6.0803416e+03   3.9914538e-23   2.5248344e-23
   6.0943629e+03   4.0004639e-23   2.5305312e-23
   6.1084165e+03   4.0094952e-23   2.5362414e-23
   6.1225026e+03   4.0185477e-23   2.5419651e-23
   6.1366211e+03   4.0276216e-23   2.5477023e-23
   6.1507722e+03   4.0367169e-23   2.5534529e-23
   6.1649559e+03   4.0458335e-23   2.5592172e-23
   6.1791724e+03   4.0549716e-23   2.5649950e-23
   6.1934216e+03   4.0641312e-23   2.5707864e-23
   6.2077037e+03   4.0733124e-23   2.5765914e-23
   6.2220187e+03   4.0825152e-23   2.5824101e-23
   6.2363667e+03   4.0917396e-23   2.5882426e-23
   6.2507478e+03   4.1009858e-23   2.5940887e-23
   6.2651621e+03   4.1103183e-23   2.6000509e-23
   6.2796096e+03   4.1195434e-23   2.6058224e-23
   6.2940904e+03   4.1288549e-23   2.6117099e-23
   6.3086046e+03   4.1381884e-23   2.6176113e-23
   6.3231523e+03   4.1475438e-23   2.6235266e-23
   6.3377336e+03   4.1569212e-23   2.6294558e-23
   6.3523484e+03   4.1663206e-23   2.6353990e-23
   6.3669970e+03   4.1757422e-23   2.6413561e-23
   6.3816793e+03   4.1851859e-23   2.6473273e-23
   6.3963955e+03   4.1946518e-23   2.6533125e-23
   6.4111457e+03   4.2041399e-23   2.6593118e-23
   6.4259298e+03   4.2136504e-23   2.6653252e-23
   6.4407481e+03   4.2231832e-23   2.6713528e-23
   6.4556005e+03   4.2327384e-23   2.6773945e-23
   6.4704871e+03   4.2423161e-23   2.6834504e-23
   6.4854081e+03   4.2519162e-23   2.6895206e-23
   6.5003635e+03   4.2615390e-23   2.6956050e-23
   6.5153534e+03   4.2711843e-23   2.7017037e-23
   6.5303779e+03   4.2808523e-23   2.7078168e-23
   6.5454370e+03   4.2905430e-23   2.7139442e-23
   6.5605308e+03   4.3002564e-23   2.7200861e-23
   6.5756594e+03   4.3099927e-23   2.7262423e-23
   6.5908230e+03   4.3197518e-23   2.7324131e-23
   6.6060215e+03   4.3295338e-23   2.7385983e-23
   6.6212550e+03   4.3393388e-23   2.7447981e-23
   6.6365237e+03   4.3491669e-23   2.7510124e-23
   6.6518275e+03   4.3590179e-23   2.7572413e-23
   6.6671667e+03   4.3688922e-23   2.7634849e-23
   6.6825412e+03   4.3787896e-23   2.7697431e-23
   6.6979512e+03   4.3887102e-23   2.7760161e-23
   6.7133968e+03   4.3986541e-23   2.7823037e-23
   6.7288779e+03   4.4086213e-23   2.7886061e-23
   6.7443947e+03   4.4186119e-23   2.7949233e-23
   6.7599474e+03   4.4286260e-23   2.8012554e-23
   6.7755359e+03   4.4386636e-23   2.8076023e-23
   6.7911603e+03   4.4487247e-23   2.8139641e-23
   6.8068208e+03   4.4588094e-23   2.8203408e-23
   6.8225173e+03   4.4689177e-23   2.8267325e-23
   6.8382501e+03   4.4790498e-23   2.8331392e-23
   6.8540192e+03   4.4892056e-23   2.8395609e-23
   6.8698246e+03   4.4993852e-23   2.8459977e-23
   6.8856665e+03   4.5095887e-23   2.8524496e-23
   6.9015449e+03   4.5198162e-23   2.8589166e-23
   6.9174599e+03   4.5300676e-23   2.8653988e-23
   6.9334116e+03   4.5403430e-23   2.8718962e-23
   6.9494001e+03   4.5506425e-23   2.8784089e-23
   6.9654255e+03   4.5609662e-23   2.8849368e-23
   6.9814878e+03   4.5713140e-23   2.8914800e-23
   6.9975872e+03   4.5816861e-23   2.8980386e-23
   7.0137236e+03   4.5920825e-23   2.9046125e-23
   7.0298973e+03   4.6025033e-23   2.9112019e-23
   7.0461083e+03   4.6129485e-23   2.9178067e-23
   7.0623567e+03   4.6234182e-23   2.9244269e-23
   7.0786426e+03   4.6339123e-23   2.9310627e-23
   7.0949660e+03   4.6444311e-23   2.9377141e-23
   7.1113270e+03   4.6549745e-23   2.9443810e-23
   7.1277258e+03   4.6655426e-23   2.9510636e-23
   7.1441624e+03   4.6761355e-23   2.9577618e-23
   7.1606369e+03   4.6867532e-23   2.9644758e-23
   7.1771494e+03   4.6973956e-23   2.9712054e-23
   7.1936999e+03   4.7080631e-23   2.9779508e-23
   7.2102886e+03   4.7187555e-23   2.9847120e-23
   7.2269156e+03   4.7294729e-23   2.9914891e-23
   7.2435809e+03   4.7402155e-23   2.9982820e-23
   7.2602847e+03   4.7509832e-23   3.0050908e-23
   7.2770270e+03   4.7617761e-23   3.0119156e-23
   7.2938079e+03   4.7725942e-23   3.0187564e-23
   7.3106274e+03   4.7834377e-23   3.0256131e-23
   7.3274858e+03   4.7943065e-23   3.0324860e-23
   7.3443830e+03   4.8052008e-23   3.0393749e-23
   7.3613192e+03   4.8161206e-23   3.0462799e-23
   7.3782945e+03   4.8270659e-23   3.0532012e-23
   7.3953089e+03   4.8380368e-23   3.0601386e-23
   7.4123625e+03   4.8490334e-23   3.0670922e-23
   7.4294555e+03   4.8600557e-23   3.0740621e-23
   7.4465879e+03   4.8711038e-23   3.0810484e-23
   7.4637598e+03   4.8821778e-23   3.0880510e-23
   7.4809713e+03   4.8932776e-23   3.0950699e-23
   7.4982224e+03   4.9044034e-23   3.1021053e-23
   7.5155134e+03   4.9155552e-23   3.1091572e-23
   7.5328442e+03   4.9267331e-23   3.1162255e-23
   7.5502150e+03   4.9379371e-23   3.1233104e-23
   7.5676259e+03   4.9491674e-23   3.1304119e-23
   7.5850769e+03   4.9604239e-23   3.1375299e-23
   7.6025681e+03   4.9717067e-23   3.1446647e-23
   7.6200997e+03   4.9830158e-23   3.1518161e-23
   7.6376717e+03   4.9943514e-23   3.1589842e-23
   7.6552842e+03   5.0057135e-23   3.1661691e-23
   7.6729374e+03   5.0171022e-23   3.1733707e-23
   7.6906312e+03   5.0285175e-23   3.1805893e-23
   7.7083659e+03   5.0399594e-23   3.1878247e-23
   7.7261414e+03   5.0514281e-23   3.1950770e-23
   7.7439580e+03   5.0629236e-23   3.2023462e-23
   7.7618156e+03   5.0744460e-23   3.2096325e-23
   7.7797144e+03   5.0859952e-23   3.2169358e-23
   7.7976545e+03   5.0975715e-23   3.2242562e-23
   7.8156359e+03   5.1091748e-23   3.2315936e-23
   7.8336589e+03   5.1208052e-23   3.2389482e-23
   7.8517233e+03   5.1324627e-23   3.2463200e-23
   7.8698295e+03   5.1441475e-23   3.2537091e-23
   7.8879774e+03   5.1558596e-23   3.2611153e-23
   7.9061671e+03   5.1675991e-23   3.2685389e-23
   7.9243988e+03   5.1793659e-23   3.2759799e-23
   7.9426725e+03   5.1911603e-23   3.2834382e-23
   7.9609884e+03   5.2029821e-23   3.2909139e-23
   7.9793465e+03   5.2148316e-23   3.2984071e-23
   7.9977469e+03   5.2267087e-23   3.3059178e-23
   8.0161898e+03   5.2386136e-23   3.3134461e-23
   8.0346752e+03   5.2505463e-23   3.3209919e-23
   8.0532032e+03   5.2625274e-23   3.3285880e-23
   8.0717739e+03   5.2744952e-23   3.3361365e-23
   8.0903875e+03   5.2865116e-23   3.3437353e-23
   8.1090440e+03   5.2985561e-23   3.3513518e-23
   8.1277435e+03   5.3106287e-23   3.3589862e-23
   8.1464861e+03   5.3227294e-23   3.3666383e-23
   8.1652720e+03   5.3348584e-23   3.3743083e-23
   8.1841012e+03   5.3470157e-23   3.3819963e-23
   8.2029738e+03   5.3592013e-23   3.3897021e-23
   8.2218899e+03   5.3714154e-23   3.3974260e-23
   8.2408496e+03   5.3836580e-23   3.4051679e-23
   8.2598531e+03   5.3959291e-23   3.4129278e-23
   8.2789004e+03   5.4082289e-23   3.4207059e-23
   8.2979916e+03   5.4205574e-23   3.4285021e-23
   8.3171268e+03   5.4329146e-23   3.4363165e-23
   8.3363062e+03   5.4453006e-23   3.4441491e-23
   8.3555298e+03   5.4577156e-23   3.4520000e-23
   8.3747977e+03   5.4701594e-23   3.4598693e-23
   8.3941100e+03   5.4826324e-23   3.4677568e-23
   8.4134669e+03   5.4951343e-23   3.4756628e-23
   8.4328684e+03   5.5076655e-23   3.4835873e-23
   8.4523147e+03   5.5202259e-23   3.4915302e-23
   8.4718058e+03   5.5328155e-23   3.4994916e-23
   8.4913419e+03   5.5454345e-23   3.5074716e-23
   8.5109230e+03   5.5580829e-23   3.5154702e-23
   8.5305492e+03   5.5707609e-23   3.5234875e-23
   8.5502207e+03   5.5834683e-23   3.5315234e-23
   8.5699376e+03   5.5962054e-23   3.5395781e-23
   8.5896999e+03   5.6089722e-23   3.5476516e-23
   8.6095078e+03   5.6217687e-23   3.5557439e-23
   8.6293614e+03   5.6345951e-23   3.5638551e-23
   8.6492608e+03   5.6474513e-23   3.5719852e-23
   8.6692061e+03   5.6603375e-23   3.5801342e-23
   8.6891973e+03   5.6732538e-23   3.5883022e-23
   8.7092347e+03   5.6862001e-23   3.5964893e-23
   8.7293182e+03   5.6991766e-23   3.6046955e-23
   8.7494481e+03   5.7121834e-23   3.6129207e-23
   8.7696244e+03   5.7252204e-23   3.6211652e-23
   8.7898472e+03   5.7382879e-23   3.6294289e-23
   8.8101167e+03   5.7513857e-23   3.6377118e-23
   8.8304329e+03   5.7645141e-23   3.6460140e-23
   8.8507959e+03   5.7776731e-23   3.6543356e-23
   8.8712059e+03   5.7908627e-23   3.6626766e-23
   8.8916630e+03   5.8040830e-23   3.6710369e-23
   8.9121672e+03   5.8173342e-23   3.6794168e-23
   8.9327188e+03   5.8306162e-23   3.6878162e-23
   8.9533177e+03   5.8439291e-23   3.6962351e-23
   8.9739641e+03   5.8572730e-23   3.7046737e-23
   8.9946581e+03   5.8706480e-23   3.7131319e-23
   9.0153999e+03   5.8840542e-23   3.7216099e-23
   9.0361895e+03   5.8974915e-23   3.7301075e-23
   9.0570270e+03   5.9109602e-23   3.7386250e-23
   9.0779126e+03   5.9244602e-23   3.7471623e-23
   9.0988463e+03   5.9379916e-23   3.7557195e-23
   9.1198283e+03   5.9515546e-23   3.7642966e-23
   9.1408587e+03   5.9651491e-23   3.7728937e-23
   9.1619376e+03   5.9787753e-23   3.7815108e-23
   9.1830651e+03   5.9924332e-23   3.7901480e-23
   9.2042413e+03   6.0061229e-23   3.7988053e-23
   9.2254664e+03   6.0198444e-23   3.8074827e-23
   9.2467404e+03   6.0335981e-23   3.8161806e-23
   9.2680634e+03   6.0473834e-23   3.8248982e-23
   9.2894356e+03   6.0612010e-23   3.8336364e-23
   9.3108571e+03   6.0750507e-23   3.8423949e-23
   9.3323280e+03   6.0889327e-23   3.8511738e-23
   9.3538485e+03   6.1028470e-23   3.8599732e-23
   9.3754185e+03   6.1167936e-23   3.8687930e-23
   9.3970383e+03   6.1307727e-23   3.8776334e-23
   9.4187079e+03   6.1447843e-23   3.8864943e-23
   9.4404276e+03   6.1588286e-23   3.8953758e-23
   9.4621973e+03   6.1729055e-23   3.9042781e-23
   9.4840172e+03   6.1870151e-23   3.9132010e-23
   9.5058874e+03   6.2011576e-23   3.9221447e-23
   9.5278080e+03   6.2153330e-23   3.9311092e-23
   9.5497792e+03   6.2295413e-23   3.9400946e-23
   9.5718011e+03   6.2437827e-23   3.9491008e-23
   9.5938737e+03   6.2580572e-23   3.9581280e-23
   9.6159973e+03   6.2723651e-23   3.9671765e-23
   9.6381718e+03   6.2867060e-23   3.9762456e-23
   9.6603975e+03   6.3010803e-23   3.9853359e-23
   9.6826745e+03   6.3154881e-23   3.9944474e-23
   9.7050028e+03   6.3299294e-23   4.0035801e-23
   9.7273826e+03   6.3444043e-23   4.0127341e-23
   9.7498140e+03   6.3589128e-23   4.0219093e-23
