%frequency	 %AdV2015	 %AdV2017	 %AdV2019
   7.2714419e+02   4.4404744e-23   7.4031181e-24   1.0750427e-23
   7.2882099e+02   4.4506359e-23   7.4133381e-24   1.0795717e-23
   7.3050166e+02   4.4608209e-23   7.4236177e-24   1.0841158e-23
   7.3218620e+02   4.4710295e-23   7.4339573e-24   1.0886750e-23
   7.3387463e+02   4.4812617e-23   7.4443569e-24   1.0932494e-23
   7.3556695e+02   4.4915177e-23   7.4548168e-24   1.0978390e-23
   7.3726317e+02   4.5017974e-23   7.4653371e-24   1.1024438e-23
   7.3896331e+02   4.5121010e-23   7.4759179e-24   1.1070638e-23
   7.4066736e+02   4.5224284e-23   7.4865596e-24   1.1116990e-23
   7.4237535e+02   4.5327797e-23   7.4972621e-24   1.1163494e-23
   7.4408727e+02   4.5431551e-23   7.5080258e-24   1.1210150e-23
   7.4580314e+02   4.5535544e-23   7.5188508e-24   1.1256959e-23
   7.4752297e+02   4.5639779e-23   7.5297372e-24   1.1303921e-23
   7.4924676e+02   4.5744254e-23   7.5406853e-24   1.1351035e-23
   7.5097453e+02   4.5848972e-23   7.5516951e-24   1.1398303e-23
   7.5270628e+02   4.5953933e-23   7.5627669e-24   1.1445724e-23
   7.5444203e+02   4.6059136e-23   7.5739009e-24   1.1493297e-23
   7.5618178e+02   4.6164584e-23   7.5850972e-24   1.1541025e-23
   7.5792554e+02   4.6270275e-23   7.5963559e-24   1.1588905e-23
   7.5967332e+02   4.6376211e-23   7.6076773e-24   1.1636940e-23
   7.6142514e+02   4.6482393e-23   7.6190615e-24   1.1685128e-23
   7.6318099e+02   4.6588821e-23   7.6305087e-24   1.1733470e-23
   7.6494089e+02   4.6695495e-23   7.6420190e-24   1.1781966e-23
   7.6670485e+02   4.6802416e-23   7.6535926e-24   1.1830617e-23
   7.6847288e+02   4.6909584e-23   7.6652297e-24   1.1879422e-23
   7.7024498e+02   4.7017001e-23   7.6769305e-24   1.1928381e-23
   7.7202117e+02   4.7124667e-23   7.6886951e-24   1.1977495e-23
   7.7380146e+02   4.7232582e-23   7.7005236e-24   1.2026764e-23
   7.7558585e+02   4.7340746e-23   7.7124162e-24   1.2076188e-23
   7.7737436e+02   4.7449162e-23   7.7243732e-24   1.2125767e-23
   7.7916699e+02   4.7557828e-23   7.7363946e-24   1.2175501e-23
   7.8096375e+02   4.7666746e-23   7.7484806e-24   1.2225391e-23
   7.8276466e+02   4.7775916e-23   7.7606314e-24   1.2275436e-23
   7.8456972e+02   4.7885338e-23   7.7728472e-24   1.2325637e-23
   7.8637895e+02   4.7995015e-23   7.7851280e-24   1.2375994e-23
   7.8819234e+02   4.8104945e-23   7.7974741e-24   1.2426507e-23
   7.9000992e+02   4.8215129e-23   7.8098856e-24   1.2477175e-23
   7.9183169e+02   4.8325569e-23   7.8223627e-24   1.2528000e-23
   7.9365766e+02   4.8436264e-23   7.8349055e-24   1.2578982e-23
   7.9548784e+02   4.8547216e-23   7.8475142e-24   1.2630120e-23
   7.9732224e+02   4.8658424e-23   7.8601890e-24   1.2681415e-23
   7.9916087e+02   4.8769890e-23   7.8729300e-24   1.2732867e-23
   8.0100374e+02   4.8881614e-23   7.8857373e-24   1.2784476e-23
   8.0285086e+02   4.8993597e-23   7.8986111e-24   1.2836242e-23
   8.0470224e+02   4.9105838e-23   7.9115516e-24   1.2888165e-23
   8.0655789e+02   4.9218340e-23   7.9245590e-24   1.2940246e-23
   8.0841782e+02   4.9331102e-23   7.9376333e-24   1.2992484e-23
   8.1028204e+02   4.9444125e-23   7.9507748e-24   1.3044881e-23
   8.1215056e+02   4.9557409e-23   7.9639837e-24   1.3097435e-23
   8.1402338e+02   4.9670956e-23   7.9772599e-24   1.3150147e-23
   8.1590052e+02   4.9784765e-23   7.9906039e-24   1.3203018e-23
   8.1778200e+02   4.9898838e-23   8.0040156e-24   1.3256047e-23
   8.1966781e+02   5.0013175e-23   8.0174953e-24   1.3309235e-23
   8.2155797e+02   5.0127777e-23   8.0310432e-24   1.3362581e-23
   8.2345249e+02   5.0242644e-23   8.0446594e-24   1.3416087e-23
   8.2535138e+02   5.0357777e-23   8.0583442e-24   1.3469752e-23
   8.2725464e+02   5.0473176e-23   8.0720977e-24   1.3523576e-23
   8.2916230e+02   5.0588842e-23   8.0859202e-24   1.3577559e-23
   8.3107435e+02   5.0704776e-23   8.0998120e-24   1.3631703e-23
   8.3299082e+02   5.0820979e-23   8.1137733e-24   1.3686006e-23
   8.3491170e+02   5.0937450e-23   8.1278047e-24   1.3740470e-23
   8.3683701e+02   5.1054192e-23   8.1419065e-24   1.3795094e-23
   8.3876676e+02   5.1171203e-23   8.1560795e-24   1.3849880e-23
   8.4070097e+02   5.1288486e-23   8.1703247e-24   1.3904828e-23
   8.4263963e+02   5.1406041e-23   8.1846435e-24   1.3959938e-23
   8.4458276e+02   5.1523869e-23   8.1990387e-24   1.4015213e-23
   8.4653038e+02   5.1641971e-23   8.2135149e-24   1.4070655e-23
   8.4848248e+02   5.1760350e-23   8.2280813e-24   1.4126269e-23
   8.5043909e+02   5.1879009e-23   8.2427591e-24   1.4182069e-23
   8.5240021e+02   5.1997958e-23   8.2576066e-24   1.4238087e-23
   8.5436585e+02   5.2117232e-23   8.2728362e-24   1.4294446e-23
   8.5633603e+02   5.2237047e-23   8.2898109e-24   1.4351933e-23
   8.5831074e+02   5.2369799e-23   8.3862815e-24   1.4455509e-23
   8.6029001e+02   5.2477583e-23   8.3244494e-24   1.4467651e-23
   8.6227385e+02   5.2596848e-23   8.3329275e-24   1.4520608e-23
   8.6426226e+02   5.2717287e-23   8.3471199e-24   1.4576976e-23
   8.6625525e+02   5.2838100e-23   8.3619907e-24   1.4633855e-23
   8.6825285e+02   5.2959218e-23   8.3770894e-24   1.4690986e-23
   8.7025504e+02   5.3080626e-23   8.3923174e-24   1.4748314e-23
   8.7226186e+02   5.3202318e-23   8.4076431e-24   1.4805819e-23
   8.7427330e+02   5.3324294e-23   8.4230539e-24   1.4863495e-23
   8.7628938e+02   5.3446554e-23   8.4385443e-24   1.4921338e-23
   8.7831011e+02   5.3569097e-23   8.4541112e-24   1.4979348e-23
   8.8033550e+02   5.3691923e-23   8.4697532e-24   1.5037522e-23
   8.8236556e+02   5.3815035e-23   8.4854693e-24   1.5095861e-23
   8.8440030e+02   5.3938431e-23   8.5012591e-24   1.5154365e-23
   8.8643974e+02   5.4062113e-23   8.5171223e-24   1.5213033e-23
   8.8848387e+02   5.4186081e-23   8.5330588e-24   1.5271866e-23
   8.9053272e+02   5.4310335e-23   8.5490685e-24   1.5330863e-23
   8.9258630e+02   5.4434878e-23   8.5651514e-24   1.5390025e-23
   8.9464461e+02   5.4559708e-23   8.5813075e-24   1.5449352e-23
   8.9670767e+02   5.4684827e-23   8.5975369e-24   1.5508844e-23
   8.9877548e+02   5.4810235e-23   8.6138396e-24   1.5568500e-23
   9.0084807e+02   5.4935934e-23   8.6302158e-24   1.5628322e-23
   9.0292543e+02   5.5061923e-23   8.6466654e-24   1.5688309e-23
   9.0500758e+02   5.5188203e-23   8.6631887e-24   1.5748462e-23
   9.0709454e+02   5.5314776e-23   8.6797857e-24   1.5808780e-23
   9.0918630e+02   5.5441641e-23   8.6964565e-24   1.5869264e-23
   9.1128289e+02   5.5568799e-23   8.7132012e-24   1.5929914e-23
   9.1338432e+02   5.5696252e-23   8.7300199e-24   1.5990730e-23
   9.1549059e+02   5.5823999e-23   8.7469127e-24   1.6051713e-23
   9.1760172e+02   5.5952042e-23   8.7638798e-24   1.6112861e-23
   9.1971771e+02   5.6080381e-23   8.7809212e-24   1.6174177e-23
   9.2183859e+02   5.6209016e-23   8.7980371e-24   1.6235659e-23
   9.2396436e+02   5.6337949e-23   8.8152275e-24   1.6297308e-23
   9.2609503e+02   5.6467180e-23   8.8324926e-24   1.6359124e-23
   9.2823061e+02   5.6596710e-23   8.8498325e-24   1.6421108e-23
   9.3037112e+02   5.6726539e-23   8.8672472e-24   1.6483259e-23
   9.3251656e+02   5.6856669e-23   8.8847370e-24   1.6545577e-23
   9.3466695e+02   5.6987099e-23   8.9023019e-24   1.6608064e-23
   9.3682230e+02   5.7117831e-23   8.9199419e-24   1.6670718e-23
   9.3898262e+02   5.7248865e-23   8.9376574e-24   1.6733541e-23
   9.4114792e+02   5.7380202e-23   8.9554482e-24   1.6796532e-23
   9.4331821e+02   5.7511842e-23   8.9733146e-24   1.6859691e-23
   9.4549351e+02   5.7643787e-23   8.9912566e-24   1.6923019e-23
   9.4767383e+02   5.7776037e-23   9.0092743e-24   1.6986516e-23
   9.4985917e+02   5.7908593e-23   9.0273679e-24   1.7050182e-23
   9.5204955e+02   5.8041455e-23   9.0455375e-24   1.7114017e-23
   9.5424499e+02   5.8174625e-23   9.0637832e-24   1.7178021e-23
   9.5644548e+02   5.8308102e-23   9.0821050e-24   1.7242195e-23
   9.5865105e+02   5.8441887e-23   9.1005031e-24   1.7306539e-23
   9.6086171e+02   5.8575982e-23   9.1189775e-24   1.7371052e-23
   9.6307746e+02   5.8710387e-23   9.1375285e-24   1.7435736e-23
   9.6529833e+02   5.8845103e-23   9.1561560e-24   1.7500590e-23
   9.6752431e+02   5.8980130e-23   9.1748602e-24   1.7565614e-23
   9.6975543e+02   5.9115469e-23   9.1936412e-24   1.7630809e-23
   9.7199169e+02   5.9251121e-23   9.2124991e-24   1.7696175e-23
   9.7423312e+02   5.9387086e-23   9.2314340e-24   1.7761711e-23
   9.7647970e+02   5.9523366e-23   9.2504459e-24   1.7827419e-23
   9.7873147e+02   5.9659961e-23   9.2695351e-24   1.7893298e-23
   9.8098844e+02   5.9796871e-23   9.2887015e-24   1.7959349e-23
   9.8325060e+02   5.9934098e-23   9.3079454e-24   1.8025571e-23
   9.8551799e+02   6.0071642e-23   9.3272667e-24   1.8091966e-23
   9.8779060e+02   6.0209504e-23   9.3466656e-24   1.8158532e-23
   9.9006845e+02   6.0347684e-23   9.3661422e-24   1.8225271e-23
   9.9235156e+02   6.0486184e-23   9.3856965e-24   1.8292182e-23
   9.9463993e+02   6.0625004e-23   9.4053288e-24   1.8359265e-23
   9.9693357e+02   6.0764145e-23   9.4250390e-24   1.8426522e-23
   9.9923251e+02   6.0903607e-23   9.4448273e-24   1.8493951e-23
   1.0015367e+03   6.1043392e-23   9.4646937e-24   1.8561554e-23
   1.0038463e+03   6.1183499e-23   9.4846384e-24   1.8629330e-23
   1.0061612e+03   6.1323931e-23   9.5046615e-24   1.8697279e-23
   1.0084814e+03   6.1464687e-23   9.5247630e-24   1.8765402e-23
   1.0108070e+03   6.1605768e-23   9.5449430e-24   1.8833700e-23
   1.0131379e+03   6.1747175e-23   9.5652017e-24   1.8902171e-23
   1.0154742e+03   6.1888909e-23   9.5855391e-24   1.8970816e-23
   1.0178159e+03   6.2030971e-23   9.6059554e-24   1.9039636e-23
   1.0201630e+03   6.2173360e-23   9.6264506e-24   1.9108631e-23
   1.0225155e+03   6.2316079e-23   9.6470247e-24   1.9177801e-23
   1.0248734e+03   6.2459128e-23   9.6676780e-24   1.9247146e-23
   1.0272368e+03   6.2602507e-23   9.6884105e-24   1.9316666e-23
   1.0296056e+03   6.2746218e-23   9.7092222e-24   1.9386361e-23
   1.0319799e+03   6.2890260e-23   9.7301133e-24   1.9456232e-23
   1.0343596e+03   6.3034635e-23   9.7510839e-24   1.9526279e-23
   1.0367449e+03   6.3179344e-23   9.7721341e-24   1.9596502e-23
   1.0391356e+03   6.3324388e-23   9.7932638e-24   1.9666901e-23
   1.0415319e+03   6.3469766e-23   9.8144734e-24   1.9737477e-23
   1.0439336e+03   6.3615480e-23   9.8357627e-24   1.9808229e-23
   1.0463410e+03   6.3761531e-23   9.8571320e-24   1.9879158e-23
   1.0487538e+03   6.3907920e-23   9.8785812e-24   1.9950264e-23
   1.0511723e+03   6.4054647e-23   9.9001106e-24   2.0021547e-23
   1.0535963e+03   6.4201712e-23   9.9217201e-24   2.0093008e-23
   1.0560259e+03   6.4349118e-23   9.9434099e-24   2.0164646e-23
   1.0584611e+03   6.4496864e-23   9.9651801e-24   2.0236463e-23
   1.0609019e+03   6.4644951e-23   9.9870307e-24   2.0308457e-23
   1.0633483e+03   6.4793381e-23   1.0008962e-23   2.0380629e-23
   1.0658004e+03   6.4942153e-23   1.0030974e-23   2.0452980e-23
   1.0682582e+03   6.5091269e-23   1.0053066e-23   2.0525509e-23
   1.0707216e+03   6.5240730e-23   1.0075239e-23   2.0598218e-23
   1.0731907e+03   6.5390536e-23   1.0097493e-23   2.0671105e-23
   1.0756655e+03   6.5540688e-23   1.0119828e-23   2.0744172e-23
   1.0781460e+03   6.5691186e-23   1.0142244e-23   2.0817418e-23
   1.0806322e+03   6.5842033e-23   1.0164742e-23   2.0890843e-23
   1.0831241e+03   6.5993228e-23   1.0187320e-23   2.0964449e-23
   1.0856218e+03   6.6144772e-23   1.0209980e-23   2.1038234e-23
   1.0881253e+03   6.6296667e-23   1.0232721e-23   2.1112200e-23
   1.0906345e+03   6.6448912e-23   1.0255544e-23   2.1186347e-23
   1.0931495e+03   6.6601509e-23   1.0278448e-23   2.1260674e-23
   1.0956703e+03   6.6754458e-23   1.0301434e-23   2.1335182e-23
   1.0981969e+03   6.6907761e-23   1.0324501e-23   2.1409871e-23
   1.1007294e+03   6.7061418e-23   1.0347651e-23   2.1484741e-23
   1.1032677e+03   6.7215430e-23   1.0370882e-23   2.1559793e-23
   1.1058118e+03   6.7369797e-23   1.0394195e-23   2.1635027e-23
   1.1083618e+03   6.7524521e-23   1.0417590e-23   2.1710442e-23
   1.1109177e+03   6.7679603e-23   1.0441068e-23   2.1786040e-23
   1.1134795e+03   6.7835043e-23   1.0464628e-23   2.1861821e-23
   1.1160472e+03   6.7990841e-23   1.0488270e-23   2.1937783e-23
   1.1186208e+03   6.8147000e-23   1.0511994e-23   2.2013929e-23
   1.1212004e+03   6.8303519e-23   1.0535801e-23   2.2090258e-23
   1.1237859e+03   6.8460400e-23   1.0559690e-23   2.2166770e-23
   1.1263773e+03   6.8617643e-23   1.0583662e-23   2.2243465e-23
   1.1289747e+03   6.8775250e-23   1.0607717e-23   2.2320345e-23
   1.1315782e+03   6.8933220e-23   1.0631855e-23   2.2397408e-23
   1.1341876e+03   6.9091555e-23   1.0656075e-23   2.2474655e-23
   1.1368030e+03   6.9250256e-23   1.0680379e-23   2.2552087e-23
   1.1394245e+03   6.9409324e-23   1.0704765e-23   2.2629703e-23
   1.1420520e+03   6.9568759e-23   1.0729235e-23   2.2707504e-23
   1.1446856e+03   6.9728562e-23   1.0753788e-23   2.2785491e-23
   1.1473253e+03   6.9888734e-23   1.0778424e-23   2.2863662e-23
   1.1499710e+03   7.0049276e-23   1.0803144e-23   2.2942019e-23
   1.1526229e+03   7.0210189e-23   1.0827947e-23   2.3020562e-23
   1.1552808e+03   7.0371474e-23   1.0852833e-23   2.3099291e-23
   1.1579449e+03   7.0533131e-23   1.0877804e-23   2.3178206e-23
   1.1606151e+03   7.0695161e-23   1.0902858e-23   2.3257307e-23
   1.1632915e+03   7.0857566e-23   1.0927996e-23   2.3336595e-23
   1.1659741e+03   7.1020346e-23   1.0953217e-23   2.3416070e-23
   1.1686628e+03   7.1183501e-23   1.0978523e-23   2.3495732e-23
   1.1713578e+03   7.1347034e-23   1.1003913e-23   2.3575581e-23
   1.1740589e+03   7.1510944e-23   1.1029387e-23   2.3655618e-23
   1.1767663e+03   7.1675232e-23   1.1054945e-23   2.3735843e-23
   1.1794800e+03   7.1839900e-23   1.1080587e-23   2.3816256e-23
   1.1821998e+03   7.2004948e-23   1.1106314e-23   2.3896857e-23
   1.1849260e+03   7.2170378e-23   1.1132125e-23   2.3977647e-23
   1.1876585e+03   7.2336189e-23   1.1158021e-23   2.4058625e-23
   1.1903972e+03   7.2502384e-23   1.1184002e-23   2.4139793e-23
   1.1931423e+03   7.2668962e-23   1.1210067e-23   2.4221150e-23
   1.1958937e+03   7.2835925e-23   1.1236217e-23   2.4302696e-23
   1.1986514e+03   7.3003273e-23   1.1262453e-23   2.4384433e-23
   1.2014155e+03   7.3171008e-23   1.1288773e-23   2.4466359e-23
   1.2041860e+03   7.3339130e-23   1.1315178e-23   2.4548476e-23
   1.2069628e+03   7.3507641e-23   1.1341669e-23   2.4630783e-23
   1.2097461e+03   7.3676540e-23   1.1368246e-23   2.4713281e-23
   1.2125358e+03   7.3845830e-23   1.1394908e-23   2.4795970e-23
   1.2153319e+03   7.4015511e-23   1.1421657e-23   2.4878851e-23
   1.2181345e+03   7.4185583e-23   1.1448492e-23   2.4961924e-23
   1.2209435e+03   7.4356049e-23   1.1475414e-23   2.5045190e-23
   1.2237590e+03   7.4526909e-23   1.1502425e-23   2.5128648e-23
   1.2265810e+03   7.4698164e-23   1.1529527e-23   2.5212302e-23
   1.2294095e+03   7.4869817e-23   1.1556727e-23   2.5296154e-23
   1.2322445e+03   7.5041870e-23   1.1584043e-23   2.5380212e-23
   1.2350861e+03   7.5214336e-23   1.1611544e-23   2.5464508e-23
   1.2379342e+03   7.5387296e-23   1.1639752e-23   2.5549280e-23
   1.2407889e+03   7.5599939e-23   1.1919794e-23   2.5749809e-23
   1.2436502e+03   7.5734219e-23   1.1695160e-23   2.5718827e-23
   1.2465180e+03   7.5908098e-23   1.1721807e-23   2.5803352e-23
   1.2493925e+03   7.6082512e-23   1.1749405e-23   2.5888466e-23
   1.2522736e+03   7.6257348e-23   1.1777208e-23   2.5973827e-23
   1.2551614e+03   7.6432592e-23   1.1805131e-23   2.6059398e-23
   1.2580558e+03   7.6608243e-23   1.1833152e-23   2.6145170e-23
   1.2609569e+03   7.6784300e-23   1.1861266e-23   2.6231140e-23
   1.2638646e+03   7.6960764e-23   1.1889470e-23   2.6317307e-23
   1.2667791e+03   7.7137636e-23   1.1917762e-23   2.6403671e-23
   1.2697003e+03   7.7314917e-23   1.1946143e-23   2.6490231e-23
   1.2726283e+03   7.7492607e-23   1.1974612e-23   2.6576988e-23
   1.2755630e+03   7.7670707e-23   1.2003168e-23   2.6663942e-23
   1.2785044e+03   7.7849218e-23   1.2031811e-23   2.6751093e-23
   1.2814527e+03   7.8028142e-23   1.2060542e-23   2.6838441e-23
   1.2844077e+03   7.8207479e-23   1.2089361e-23   2.6925987e-23
   1.2873696e+03   7.8387229e-23   1.2118267e-23   2.7013731e-23
   1.2903382e+03   7.8567395e-23   1.2147261e-23   2.7101673e-23
   1.2933138e+03   7.8747977e-23   1.2176343e-23   2.7189814e-23
   1.2962962e+03   7.8928976e-23   1.2205512e-23   2.7278153e-23
   1.2992854e+03   7.9110392e-23   1.2234770e-23   2.7366690e-23
   1.3022816e+03   7.9292227e-23   1.2264115e-23   2.7455428e-23
   1.3052847e+03   7.9474483e-23   1.2293549e-23   2.7544364e-23
   1.3082947e+03   7.9657158e-23   1.2323070e-23   2.7633500e-23
   1.3113116e+03   7.9840256e-23   1.2352680e-23   2.7722837e-23
   1.3143355e+03   8.0023776e-23   1.2382378e-23   2.7812374e-23
   1.3173664e+03   8.0207720e-23   1.2412165e-23   2.7902111e-23
   1.3204042e+03   8.0392089e-23   1.2442040e-23   2.7992049e-23
   1.3234491e+03   8.0576883e-23   1.2472003e-23   2.8082189e-23
   1.3265010e+03   8.0762104e-23   1.2502056e-23   2.8172529e-23
   1.3295599e+03   8.0947752e-23   1.2532197e-23   2.8263072e-23
   1.3326259e+03   8.1133829e-23   1.2562426e-23   2.8353817e-23
   1.3356989e+03   8.1320336e-23   1.2592745e-23   2.8444764e-23
   1.3387790e+03   8.1507273e-23   1.2623153e-23   2.8535914e-23
   1.3418663e+03   8.1694642e-23   1.2653650e-23   2.8627266e-23
   1.3449606e+03   8.1882443e-23   1.2684236e-23   2.8718822e-23
   1.3480621e+03   8.2070677e-23   1.2714911e-23   2.8810582e-23
   1.3511708e+03   8.2259347e-23   1.2745676e-23   2.8902545e-23
   1.3542866e+03   8.2448451e-23   1.2776530e-23   2.8994713e-23
   1.3574096e+03   8.2637993e-23   1.2807474e-23   2.9087084e-23
   1.3605398e+03   8.2827971e-23   1.2838508e-23   2.9179661e-23
   1.3636772e+03   8.3018389e-23   1.2869631e-23   2.9272443e-23
   1.3668218e+03   8.3209246e-23   1.2900844e-23   2.9365430e-23
   1.3699737e+03   8.3400543e-23   1.2932147e-23   2.9458623e-23
   1.3731329e+03   8.3592282e-23   1.2963540e-23   2.9552021e-23
   1.3762993e+03   8.3784464e-23   1.2995024e-23   2.9645626e-23
   1.3794731e+03   8.3977089e-23   1.3026597e-23   2.9739438e-23
   1.3826542e+03   8.4170159e-23   1.3058261e-23   2.9833457e-23
   1.3858426e+03   8.4363674e-23   1.3090015e-23   2.9927682e-23
   1.3890384e+03   8.4557636e-23   1.3121860e-23   3.0022116e-23
   1.3922415e+03   8.4752046e-23   1.3153796e-23   3.0116757e-23
   1.3954520e+03   8.4946905e-23   1.3185822e-23   3.0211606e-23
   1.3986699e+03   8.5142213e-23   1.3217939e-23   3.0306664e-23
   1.4018953e+03   8.5337972e-23   1.3250147e-23   3.0401931e-23
   1.4051281e+03   8.5534183e-23   1.3282446e-23   3.0497407e-23
   1.4083683e+03   8.5730847e-23   1.3314837e-23   3.0593092e-23
   1.4116160e+03   8.5927965e-23   1.3347318e-23   3.0688987e-23
   1.4148712e+03   8.6125538e-23   1.3379891e-23   3.0785092e-23
   1.4181339e+03   8.6323567e-23   1.3412555e-23   3.0881408e-23
   1.4214041e+03   8.6522053e-23   1.3445311e-23   3.0977934e-23
   1.4246819e+03   8.6720997e-23   1.3478158e-23   3.1074672e-23
   1.4279672e+03   8.6920400e-23   1.3511098e-23   3.1171621e-23
   1.4312601e+03   8.7120263e-23   1.3544129e-23   3.1268782e-23
   1.4345606e+03   8.7320588e-23   1.3577252e-23   3.1366154e-23
   1.4378687e+03   8.7521375e-23   1.3610467e-23   3.1463740e-23
   1.4411845e+03   8.7722626e-23   1.3643774e-23   3.1561538e-23
   1.4445079e+03   8.7924341e-23   1.3677174e-23   3.1659549e-23
   1.4478389e+03   8.8126521e-23   1.3710665e-23   3.1757774e-23
   1.4511776e+03   8.8329169e-23   1.3744250e-23   3.1856212e-23
   1.4545241e+03   8.8532284e-23   1.3777927e-23   3.1954865e-23
   1.4578782e+03   8.8735867e-23   1.3811697e-23   3.2053732e-23
   1.4612401e+03   8.8939921e-23   1.3845559e-23   3.2152814e-23
   1.4646097e+03   8.9144446e-23   1.3879515e-23   3.2252111e-23
   1.4679871e+03   8.9349442e-23   1.3913563e-23   3.2351624e-23
   1.4713723e+03   8.9554912e-23   1.3947705e-23   3.2451352e-23
   1.4747653e+03   8.9760856e-23   1.3981939e-23   3.2551297e-23
   1.4781661e+03   8.9967275e-23   1.4016268e-23   3.2651458e-23
   1.4815748e+03   9.0174171e-23   1.4050689e-23   3.2751837e-23
   1.4849913e+03   9.0381544e-23   1.4085205e-23   3.2852432e-23
   1.4884157e+03   9.0589396e-23   1.4119814e-23   3.2953245e-23
   1.4918480e+03   9.0797727e-23   1.4154516e-23   3.3054277e-23
   1.4952882e+03   9.1006540e-23   1.4189313e-23   3.3155526e-23
   1.4987364e+03   9.1215834e-23   1.4224204e-23   3.3256995e-23
   1.5021925e+03   9.1425611e-23   1.4259189e-23   3.3358682e-23
